rounded_datetime,J [mm/h],Cin [-],C_flux_in,C_in_conserved,ET [mm/h],Q [mm/h],wi [-],measC_Q
2017-02-21 08:00:00,1.5986250000000002,-43.45,-69.46025625000001,-43.45,0.03223307160397808,1.7039409853258936,0.246854568430306,
2017-02-21 12:00:00,1.0961999999999998,-43.33333333333334,-47.62989,-43.45000000000001,0.03223307160397808,1.6273338010312506,0.2357562771276303,
2017-02-21 16:00:00,0.0,-42.75,0.0,,0.03223307160397808,1.5279720075401793,0.22136146365584305,
2017-02-21 20:00:00,0.27405,-42.75,-11.7156375,-42.75,0.03223307160397808,1.4521233102187507,0.2103730564254712,
2017-02-22 00:00:00,0.685125,-42.75,-29.28909375,-42.75,0.03223307160397808,1.3444181600223222,0.19476951815834292,
2017-02-22 04:00:00,0.27405,-42.75,-11.7156375,-42.75,0.030557026039922736,1.2901863414375008,0.18691280698862697,
2017-02-22 08:00:00,0.0,-42.75,0.0,,0.030557026039922736,1.227231922660715,0.17779242898741826,
2017-02-22 12:00:00,0.0,-42.75,0.0,,0.030557026039922736,1.1741378345357152,0.1701005439261579,
2017-02-22 16:00:00,0.5481000000000001,-42.75,-23.43127500000001,-42.75,0.030557026039922736,1.1229399638437505,0.1626833690456568,
2017-02-22 20:00:00,0.5481,-42.75,-23.431275000000007,-42.75,0.030557026039922736,1.0853948586696436,0.15724410746662273,
2017-02-23 00:00:00,0.0,-42.75,0.0,,0.030557026039922736,1.0478497534955362,0.15180484588758858,
2017-02-23 04:00:00,0.0,-42.75,0.0,,0.033480976872924666,0.9962726393169646,0.14433272897093566,
2017-02-23 08:00:00,0.0,-42.75,0.0,,0.033480976872924666,0.9477294730312502,0.13730014834349755,
2017-02-23 12:00:00,0.0,-42.75,0.0,,0.033480976872924666,0.9025994981250004,0.13076204604142627,
2017-02-23 16:00:00,0.045675000000000014,-42.75,-1.9526062500000003,-42.75,0.033480976872924666,0.8605034711116075,0.12466348002856985,
2017-02-23 20:00:00,0.0,-42.75,0.0,,0.033480976872924666,0.8032377046339292,0.11636723256963903,
2017-02-24 00:00:00,0.0,-42.75,0.0,,0.033480976872924666,0.7801038519508932,0.11301576836437555,
2017-02-24 04:00:00,0.0,-42.75,0.0,,0.03334821950266485,0.7243550594196432,0.10493928905005218,
2017-02-24 08:00:00,0.0,-42.75,0.0,,0.03334821950266485,0.6811213019464288,0.09867589692874017,
2017-02-24 12:00:00,0.0,-42.75,0.0,,0.03334821950266485,0.6359913270401789,0.09213779462666886,
2017-02-24 16:00:00,0.0,-42.75,0.0,,0.03334821950266485,0.6219593180357146,0.09010493928905004,
2017-02-24 20:00:00,0.228375,-42.75,-9.76303125,-42.75,0.03334821950266485,0.5786117875165182,0.08382506455689248,
2017-02-25 00:00:00,0.137025,-42.75,-5.857818750000002,-42.75,0.03334821950266485,0.5740987900258931,0.08317125432668535,
2017-02-25 04:00:00,0.22837500000000005,-42.75,-9.763031250000003,-42.75,0.03820034263381749,0.5381844318441968,0.07796824350310425,
2017-02-25 08:00:00,0.0,-42.75,0.0,,0.03820034263381749,0.5062142059232145,0.07333662985550242,
2017-02-25 12:00:00,0.0,-42.75,0.0,,0.03820034263381749,0.4825114880102681,0.06990275259601121,
2017-02-25 16:00:00,0.0,-42.75,0.0,,0.03820034263381749,0.4705653181821431,0.06817207845722761,
2017-02-25 20:00:00,0.0,-42.75,0.0,,0.03820034263381749,0.4531201177982146,0.06564474479424208,
2017-02-26 00:00:00,0.0,-42.75,0.0,,0.03820034263381749,0.4462937350392859,0.0646557881435086,
2017-02-26 04:00:00,0.0,-42.75,0.0,,0.031121773979940676,0.4353715226250003,0.06307345750233505,
2017-02-26 08:00:00,0.0,-42.75,0.0,,0.031121773979940676,0.4211119675285716,0.0610076369430251,
2017-02-26 12:00:00,0.13702500000000006,-42.75,-5.8578187500000025,-42.75,0.031121773979940676,0.40567675762366096,0.058771496071644426,
2017-02-26 16:00:00,0.6394500000000001,-42.75,-27.3364875,-42.74999999999999,0.031121773979940676,0.3989641479107145,0.057799022031756485,
2017-02-26 20:00:00,0.9591750000000002,-42.75,-41.004731250000006,-42.74999999999999,0.031121773979940676,0.3873592972205359,0.05611779572550959,
2017-02-27 00:00:00,0.0,-42.75,0.0,,0.031121773979940676,0.3713931464343752,0.05380473600351628,
2017-02-27 04:00:00,0.0,-42.75,0.0,,0.03680716411274012,0.364377141932143,0.052788308334706865,
2017-02-27 08:00:00,0.0,-42.75,0.0,,0.03680716411274012,0.35216550166339294,0.051019174770616994,
2017-02-27 12:00:00,0.137025,-42.75,-5.857818750000002,-42.75,0.03680716411274012,0.3397642396513395,0.04922257018845119,
2017-02-27 16:00:00,0.0,-42.75,0.0,,0.03680716411274012,0.3423051710116073,0.049590681830668636,
2017-02-27 20:00:00,0.18270000000000006,-42.75,-7.810425000000002,-42.75000000000001,0.03680716411274012,0.3321414455705359,0.0481182352617988,
2017-02-28 00:00:00,0.0,-42.75,0.0,,0.03680716411274012,0.32470827323303586,0.047041371353222346,
2017-02-28 04:00:00,0.0,-42.75,0.0,,0.04145274908993082,0.3176164200334823,0.046013955277182564,
2017-02-28 08:00:00,0.0,-42.75,0.0,,0.04145274908993082,0.30331894058839304,0.04394264051425746,
2017-02-28 12:00:00,0.0,-42.75,0.0,,0.04145274908993082,0.29015919160312514,0.04203615185978792,
2017-02-28 16:00:00,0.0,-42.75,0.0,,0.04145274908993082,0.287125243710268,0.04159661557057304,
2017-02-28 20:00:00,0.0,-42.75,0.0,,0.04145274908993082,0.2695283459316965,0.03904730509312674,
2017-03-01 00:00:00,0.0,-42.75,0.0,,0.04145274908993082,0.27669604782857155,0.040085709576396886,
2017-03-01 04:00:00,0.0,-42.75,0.0,,0.057813354099158935,0.2688457076558037,0.0389484094280534,
2017-03-01 08:00:00,0.0,-42.75,0.0,,0.057813354099158935,0.2596680152799108,0.03761881215317839,
2017-03-01 12:00:00,0.0,-42.75,0.0,,0.057813354099158935,0.2498456089767859,0.03619581341684523,
2017-03-01 16:00:00,0.0,-42.75,0.0,,0.057813354099158935,0.2578097221955359,0.03734959617603429,
2017-03-01 20:00:00,0.0,-42.75,0.0,,0.057813354099158935,0.24552223322946445,0.035569474204714034,
2017-03-02 00:00:00,0.0,-42.75,0.0,,0.057813354099158935,0.24586355236741084,0.0356189220372507,
2017-03-02 04:00:00,0.0,-42.75,0.0,,0.06406097959392247,0.2396818835357144,0.03472336684797538,
2017-03-02 08:00:00,0.0,-42.75,0.0,,0.06406097959392247,0.2306558885544644,0.03341574638756112,
2017-03-02 12:00:00,0.0,-42.75,0.0,,0.06406097959392247,0.22238838054642868,0.032218009999450584,
2017-03-02 16:00:00,0.0,-35.54166666666667,0.0,,0.06406097959392247,0.22492931190669654,0.03258612164166804,
2017-03-02 20:00:00,0.0,-34.10000000000001,0.0,,0.06406097959392247,0.21544822474151795,0.031212570737871537,
2017-03-03 00:00:00,0.0,-34.10000000000001,0.0,,0.06406097959392247,0.21692727433928585,0.031426844678863794,
2017-03-03 04:00:00,0.0,-34.10000000000001,0.0,,0.05192038897381668,0.21328653686785726,0.030899401131805938,
2017-03-03 08:00:00,0.0,-34.10000000000001,0.0,,0.05192038897381668,0.2088493880745537,0.030256579308829187,
2017-03-03 12:00:00,0.0,-34.10000000000001,0.0,,0.05192038897381668,0.2033882818674108,0.029465413988242407,
2017-03-03 16:00:00,0.0,-34.10000000000001,0.0,,0.05192038897381668,0.19694114259508935,0.028531399373660782,
2017-03-03 20:00:00,0.0,-34.10000000000001,0.0,,0.05192038897381668,0.18408478839910725,0.02666886434811274,
2017-03-04 00:00:00,0.0,-34.10000000000001,0.0,,0.05192038897381668,0.17888915263258934,0.02591615845283226,
2017-03-04 04:00:00,0.0,-34.10000000000001,0.0,,0.04060560274327919,0.1730867272875001,0.02507554529970881,
2017-03-04 08:00:00,3.0602250000000013,-34.10000000000001,-104.35367250000004,-34.1,0.04060560274327919,0.17031824983526794,0.02467446843580023,
2017-03-04 12:00:00,1.7813249999999998,-34.10000000000001,-60.74318250000002,-34.100000000000016,0.04060560274327919,0.19838226784419652,0.028740179111037857,
2017-03-04 16:00:00,1.141875,-34.10000000000001,-38.93793750000001,-34.10000000000001,0.04060560274327919,0.1884081641464287,0.027295203560243942,
2017-03-04 20:00:00,3.5626500000000005,-34.10000000000001,-121.48636500000002,-34.1,0.04060560274327919,0.20733241412812511,0.03003681116422175,
2017-03-05 00:00:00,2.055375,-34.10000000000001,-70.0882875,-34.1,0.04060560274327919,0.24593940106473225,0.03562991044448107,
2017-03-05 04:00:00,0.5481000000000001,-34.10000000000001,-18.690210000000008,-34.1,0.021692027787149248,0.2533346490535716,0.036701280149442336,
2017-03-05 08:00:00,0.0,-34.10000000000001,0.0,,0.021692027787149248,0.26148838401562513,0.03788253392670732,
2017-03-05 12:00:00,3.060225,-34.10000000000001,-104.35367250000002,-34.10000000000001,0.021692027787149248,0.2481769376357144,0.035954068457777044,
2017-03-05 16:00:00,0.7308000000000001,-34.10000000000001,-24.92028000000001,-34.10000000000001,0.021692027787149248,0.2399094296276787,0.0347563320696665,
2017-03-05 20:00:00,0.18270000000000006,-34.10000000000001,-6.230070000000002,-34.10000000000001,0.021692027787149248,0.2355102051830358,0.03411900445030492,
2017-03-06 00:00:00,0.045675000000000014,-34.10000000000001,-1.5575175000000006,-34.10000000000001,0.021692027787149248,0.23975773223303584,0.034734355255205754,
2017-03-06 04:00:00,0.3654000000000001,-34.10000000000001,-12.460140000000004,-34.10000000000001,0.027685810318704443,0.2363066165049108,0.034234382726223825,
2017-03-06 08:00:00,0.27405,-34.10000000000001,-9.345105000000004,-34.10000000000001,0.027685810318704443,0.2352447347424108,0.03408054502499862,
2017-03-06 12:00:00,3.5169750000000013,-34.10000000000001,-119.92884750000003,-34.1,0.027685810318704443,0.23683755738616086,0.034311301576836435,
2017-03-06 16:00:00,1.141875,-34.10000000000001,-38.93793750000001,-34.10000000000001,0.027685810318704443,0.2469633584785716,0.035778253942091096,
2017-03-06 20:00:00,0.22837500000000005,-34.10000000000001,-7.787587500000003,-34.10000000000001,0.027685810318704443,0.2521210698964287,0.03652546563375638,
2017-03-07 00:00:00,0.3197250000000001,-34.10000000000001,-10.902622500000007,-34.10000000000001,0.027685810318704443,0.2566719917357144,0.03718477006757871,
2017-03-07 04:00:00,0.18270000000000006,-34.10000000000001,-6.230070000000002,-34.10000000000001,0.03469255991698618,0.25909915005000017,0.03753639909895061,
2017-03-07 08:00:00,0.8678250000000003,-34.10000000000001,-29.592832500000014,-34.10000000000001,0.03469255991698618,0.2631570553566965,0.0381242788857755,
2017-03-07 12:00:00,1.050525,-32.768750000000004,-35.82290250000001,-34.100000000000016,0.03469255991698618,0.2831811114495537,0.0410252183945937,
2017-03-07 16:00:00,0.0,-27.0,0.0,,0.03469255991698618,0.3033568649370537,0.043948134717872636,-48.6
2017-03-07 20:00:00,0.0,-27.0,0.0,,0.03469255991698618,0.3058598719486609,0.044310752156474925,
2017-03-08 00:00:00,0.045675000000000014,-27.0,-1.2332250000000002,-27.0,0.03469255991698618,0.31234493556964305,0.045250260974671726,
2017-03-08 04:00:00,0.18270000000000006,-27.0,-4.932900000000001,-27.0,0.06213109905286383,0.3126862547075895,0.0452997088072084,
2017-03-08 08:00:00,0.137025,-27.0,-3.6996750000000014,-27.000000000000004,0.06213109905286383,0.316857933060268,0.04590407120487885,
2017-03-08 12:00:00,0.0,-27.0,0.0,,0.06213109905286383,0.31773019307946443,0.046030437888028124,
2017-03-08 16:00:00,0.0,-27.0,0.0,,0.06213109905286383,0.33472030127946445,0.04849184110763145,
2017-03-08 20:00:00,0.0,-27.0,0.0,,0.06213109905286383,0.33745085438303585,0.048887423767924834,
2017-03-09 00:00:00,0.0,-27.0,0.0,,0.06213109905286383,0.3431015823334823,0.04970606010658755,
2017-03-09 04:00:00,0.0,-27.0,0.0,,0.05616906038879648,0.33426520909553586,0.04842591066424922,
2017-03-09 08:00:00,0.0,-27.0,0.0,,0.05616906038879648,0.32539091150892874,0.0471402670182957,
2017-03-09 12:00:00,0.0,-27.0,0.0,,0.05616906038879648,0.3253909115089287,0.04714026701829569,
2017-03-09 16:00:00,0.0,-27.0,0.0,,0.05616906038879648,0.3277801454745537,0.047486401846052406,
2017-03-09 20:00:00,0.0,-27.0,0.0,,0.05616906038879648,0.3270975071986608,0.047387506180979054,
2017-03-10 00:00:00,0.0,-27.0,0.0,,0.05616906038879648,0.33836103875089296,0.049019284654689285,
2017-03-10 04:00:00,0.0,-27.0,0.0,,0.07039755143542878,0.32914542202633945,0.04768419317619911,
2017-03-10 08:00:00,0.0,-27.0,0.0,,0.07039755143542878,0.3195884861638394,0.046299653865172236,
2017-03-10 12:00:00,0.0,-27.0,0.0,,0.07039755143542878,0.3157581269491073,0.04574473930003845,
2017-03-10 16:00:00,0.0,-27.0,0.0,,0.07039755143542878,0.32345676972723225,0.0468600626339212,
2017-03-10 20:00:00,0.0,-27.0,0.0,,0.07039755143542878,0.32072621662366085,0.04646447997362782,
2017-03-11 00:00:00,0.0,-27.0,0.0,,0.07039755143542878,0.3253909115089287,0.04714026701829569,
2017-03-11 04:00:00,0.0,-27.0,0.0,,0.06735403820916018,0.3190575452825894,0.04622273501455963,
2017-03-11 08:00:00,0.0,-27.0,0.0,,0.06735403820916018,0.3095385337687502,0.04484368990714796,
2017-03-11 12:00:00,0.0,-27.0,0.0,,0.06735403820916018,0.298540472657143,0.04325037085874402,
2017-03-11 16:00:00,0.0,-27.0,0.0,,0.06735403820916018,0.2966063308754466,0.04297016647436954,
2017-03-11 20:00:00,0.0,-27.0,0.0,,0.06735403820916018,0.28371205233080365,0.0411021372452063,
2017-03-12 00:00:00,0.0,-27.0,0.0,,0.06735403820916018,0.2883008985187501,0.0417669358826438,
2017-03-12 04:00:00,0.0,-27.0,0.0,,0.07795805156594579,0.21146616813214286,0.030635679358277008,
2017-03-12 08:00:00,0.0,-27.0,0.0,,0.07795805156594579,0.27305531035714303,0.039558266029339054,
2017-03-12 12:00:00,0.0,-27.0,0.0,,0.07795805156594579,0.2685043885178573,0.038898961595516736,
2017-03-12 16:00:00,0.0,-27.0,0.0,,0.07795805156594579,0.2663806249928573,0.038591286193066315,
2017-03-12 20:00:00,0.0,-27.0,0.0,,0.07795805156594579,0.2575442517549109,0.03731113675072798,
2017-03-13 00:00:00,0.0,-27.0,0.0,,0.07795805156594579,0.258188965682143,0.03740453821218615,
2017-03-13 04:00:00,0.0,-27.0,0.0,,0.088058609886105,0.25303125426428585,0.03665732652052085,
2017-03-13 08:00:00,0.0,-27.0,0.0,,0.088058609886105,0.2480631645897323,0.035937585846931484,
2017-03-13 12:00:00,0.0,-27.0,0.0,,0.088058609886105,0.24332262100714294,0.035250810395033236,
2017-03-13 16:00:00,0.0,-27.0,0.0,,0.088058609886105,0.23903716960848226,0.03462996538651722,
2017-03-13 20:00:00,0.0,-27.0,0.0,,0.088058609886105,0.23073173725178586,0.033426734794791496,
2017-03-14 00:00:00,0.0,-27.0,0.0,,0.088058609886105,0.2302007963705359,0.033349815944178886,
2017-03-14 04:00:00,0.0,-27.0,0.0,,0.08197979063526123,0.22701515108303585,0.032888302840503265,
2017-03-14 08:00:00,0.0,-27.0,0.0,,0.08197979063526123,0.22329856491428576,0.032349870886215035,
